#MZ SEK INT
1193.1413 1324 0.2222
391.2690 1326 0.5332
447.3316 1326 0.9766
473.3473 1326 0.9671
475.3629 1326 0.9697
626.2834 1326 0.5071
640.5959 1326 0.0720
666.5818 1326 0.2848
795.7633 1326 0.0541
834.7087 1326 0.5071
853.7921 1326 0.0720
888.4400 1326 0.2848
960.1148 1326 0.9599
1193.1413 1326 0.0541
391.2690 1328 0.5625
447.3316 1328 0.9766
473.3473 1328 0.9607
475.3629 1328 0.9697
626.2834 1328 0.2077
640.5959 1328 0.0223
666.5818 1328 0.5318
795.7633 1328 0.0077
834.7087 1328 0.2077
853.7921 1328 0.0223
888.4400 1328 0.5318
921.4564 1328 0.0000
960.1148 1328 0.8873
1193.1413 1328 0.0077
391.2690 1330 0.5920
447.3316 1330 0.9766
473.3473 1330 0.9504
475.3629 1330 0.9697
626.2834 1330 0.0615
640.5959 1330 0.0058
666.5818 1330 0.8127
795.7633 1330 0.0006
834.7087 1330 0.0615
853.7921 1330 0.0058
888.4400 1330 0.8127
921.4564 1330 0.0002
960.1148 1330 0.6060
1193.1413 1330 0.0006
391.2690 1332 0.6215
447.3316 1332 0.9766
473.3473 1332 0.9365
475.3629 1332 0.9697
626.2834 1332 0.0138
640.5959 1332 0.0013
666.5818 1332 1.0077
795.7633 1332 0.0000
834.7087 1332 0.0138
853.7921 1332 0.0013
888.4400 1332 1.0077
921.4564 1332 0.0010
960.1148 1332 0.3068
1193.1413 1332 0.0000
391.2690 1334 0.6508
447.3316 1334 0.9766
473.3473 1334 0.9190
475.3629 1334 0.9697
626.2834 1334 0.0025
640.5959 1334 0.0003
666.5818 1334 1.0049
834.7087 1334 0.0025
853.7921 1334 0.0003
888.4400 1334 1.0049
921.4564 1334 0.0045
960.1148 1334 0.1155
391.2690 1336 0.6799
447.3316 1336 0.9766
473.3473 1336 0.8982
475.3629 1336 0.9697
626.2834 1336 0.0004
640.5959 1336 0.0000
666.5818 1336 0.7985
834.7087 1336 0.0004
853.7921 1336 0.0000
888.4400 1336 0.7985
921.4564 1336 0.0179
960.1148 1336 0.0324
391.2690 1338 0.7086
447.3316 1338 0.9766
473.3473 1338 0.8743
475.3629 1338 0.9697
626.2834 1338 0.0000
666.5818 1338 0.5007
834.7087 1338 0.0000
888.4400 1338 0.5007
921.4564 1338 0.0587
960.1148 1338 0.0068
391.2690 1340 0.7366
447.3316 1340 0.9766
473.3473 1340 0.8476
475.3629 1340 0.9697
666.5818 1340 0.2454
888.4400 1340 0.2454
921.4564 1340 0.1588
960.1148 1340 0.0011
338.3417 1342 0.0000
391.2690 1342 0.7640
447.3316 1342 0.9766
473.3473 1342 0.8184
475.3629 1342 0.9697
515.4129 1342 0.0000
666.5818 1342 0.0930
888.4400 1342 0.0930
921.4564 1342 0.3502
960.1148 1342 0.0001
338.3417 1344 0.0001
391.2690 1344 0.7903
447.3316 1344 0.9766
473.3473 1344 0.7870
475.3629 1344 0.9697
515.4129 1344 0.0000
666.5818 1344 0.0270
866.9982 1344 0.0004
888.4400 1344 0.0270
921.4564 1344 0.6217
960.1148 1344 0.0000
1083.4959 1344 0.0004
338.3417 1346 0.0006
391.2690 1346 0.8157
447.3316 1346 0.9766
473.3473 1346 0.7538
475.3629 1346 0.9697
515.4129 1346 0.0000
666.5818 1346 0.0059
866.9982 1346 0.0027
888.4400 1346 0.0059
921.4564 1346 0.8775
1083.4959 1346 0.0027
338.3417 1348 0.0048
391.2690 1348 0.8397
473.3473 1348 0.7190
515.4129 1348 0.0002
666.5818 1348 0.0010
866.9982 1348 0.0150
888.4400 1348 0.0010
921.4564 1348 0.9721
1083.4959 1348 0.0150
338.3417 1350 0.0262
473.3473 1350 0.6830
515.4129 1350 0.0005
666.5818 1350 0.0001
866.9982 1350 0.0621
888.4400 1350 0.0001
921.4564 1350 0.8340
1083.4959 1350 0.0621
338.3417 1352 0.1025
473.3473 1352 0.6463
515.4129 1352 0.0013
666.5818 1352 0.0000
866.9982 1352 0.1917
888.4400 1352 0.0000
921.4564 1352 0.5463
1083.4959 1352 0.1917
338.3417 1354 0.2872
473.3473 1354 0.6090
515.4129 1354 0.0034
866.9982 1354 0.4395
921.4564 1354 0.2692
1017.5333 1354 0.0000
1083.4959 1354 0.4395
284.2948 1356 0.0000
338.3417 1356 0.5795
473.3473 1356 0.5716
515.4129 1356 0.0081
866.9982 1356 0.7466
921.4564 1356 0.0983
1017.5333 1356 0.0131
1083.4959 1356 0.7466
284.2948 1358 0.0001
338.3417 1358 0.8455
473.3473 1358 0.5342
515.4129 1358 0.0179
866.9982 1358 0.9378
911.5001 1358 0.0000
921.4564 1358 0.0261
1017.5333 1358 0.1782
1083.4959 1358 0.9378
279.1591 1360 0.0000
284.2948 1360 0.0011
338.3417 1360 0.8950
473.3473 1360 0.4973
515.4129 1360 0.0369
866.9982 1360 0.8696
911.5001 1360 0.0000
914.8800 1360 0.0003
921.4564 1360 0.0049
1017.5333 1360 0.6404
1083.4959 1360 0.8696
279.1591 1362 0.0014
284.2948 1362 0.0106
338.3417 1362 0.6895
473.3473 1362 0.4611
515.4129 1362 0.0706
866.9982 1362 0.5945
911.5001 1362 0.0008
914.8800 1362 0.0033
921.4564 1362 0.0006
1017.5333 1362 0.8774
1078.5171 1362 0.0007
1083.4959 1362 0.5945
279.1591 1364 0.0693
284.2948 1364 0.0645
338.3417 1364 0.3872
473.3473 1364 0.4258
515.4129 1364 0.1256
866.9982 1364 0.2994
911.5001 1364 0.0156
914.8800 1364 0.0261
921.4564 1364 0.0001
1005.1923 1364 0.0002
1017.5333 1364 0.5369
1078.5171 1364 0.0070
1083.4959 1364 0.2994
279.1591 1366 0.5387
284.2948 1366 0.2439
338.3417 1366 0.1584
473.3473 1366 0.3916
515.4129 1366 0.2074
866.9982 1366 0.1110
911.5001 1366 0.1301
914.8800 1366 0.1280
921.4564 1366 0.0000
1005.1923 1366 0.0346
1017.5333 1366 0.1842
1078.5171 1366 0.0445
1083.4959 1366 0.1110
279.1591 1368 0.7836
284.2948 1368 0.5802
338.3417 1368 0.0471
473.3473 1368 0.3587
515.4129 1368 0.3182
866.9982 1368 0.0303
911.5001 1368 0.4821
914.8800 1368 0.3967
1005.1923 1368 0.3197
1017.5333 1368 0.0421
1078.5171 1368 0.1869
1083.4959 1368 0.0303
279.1591 1370 0.3343
284.2948 1370 0.8734
338.3417 1370 0.0102
473.3473 1370 0.3272
515.4129 1370 0.4535
866.9982 1370 0.0061
911.5001 1370 0.9009
914.8800 1370 0.7813
1005.1923 1370 0.8608
1017.5333 1370 0.0072
1078.5171 1370 0.5084
1083.4959 1370 0.0061
279.1591 1372 0.0426
284.2948 1372 0.8307
338.3417 1372 0.0016
473.3473 1372 0.2973
515.4129 1372 0.6006
866.9982 1372 0.0009
911.5001 1372 0.9587
914.8800 1372 0.9842
1005.1923 1372 0.6910
1017.5333 1372 0.0010
1078.5171 1372 0.8712
1083.4959 1372 0.0009
279.1591 1374 0.0010
284.2948 1374 0.4945
338.3417 1374 0.0002
391.2690 1374 0.9814
473.3473 1374 0.2690
515.4129 1374 0.7389
866.9982 1374 0.0001
911.5001 1374 0.6420
914.8800 1374 0.7990
1005.1923 1374 0.1921
1017.5333 1374 0.0001
1078.5171 1374 0.9165
1083.4959 1374 0.0001
279.1591 1376 0.0000
284.2948 1376 0.1818
338.3417 1376 0.0000
391.2690 1376 0.9764
473.3473 1376 0.2424
515.4129 1376 0.8447
866.9982 1376 0.0000
911.5001 1376 0.2929
914.8800 1376 0.4216
1005.1923 1376 0.0246
1017.5333 1376 0.0000
1078.5171 1376 0.5797
1083.4959 1376 0.0000
279.1591 1378 0.0000
284.2948 1378 0.0408
338.3417 1378 0.0000
391.2690 1378 0.9691
473.3473 1378 0.2176
515.4129 1378 0.8971
911.5001 1378 0.0969
914.8800 1378 0.1460
1005.1923 1378 0.0018
1078.5171 1378 0.2166
284.2948 1380 0.0055
391.2690 1380 0.9595
473.3473 1380 0.1945
515.4129 1380 0.8852
911.5001 1380 0.0245
914.8800 1380 0.0336
1005.1923 1380 0.0001
1025.7579 1380 0.0006
1078.5171 1380 0.0468
284.2948 1382 0.0004
391.2690 1382 0.9476
473.3473 1382 0.1732
515.4129 1382 0.8116
911.5001 1382 0.0049
914.8800 1382 0.0052
1025.7579 1382 0.0135
1078.5171 1382 0.0056
284.2948 1384 0.0000
391.2690 1384 0.9336
473.3473 1384 0.1536
515.4129 1384 0.6914
911.5001 1384 0.0008
914.8800 1384 0.0005
1025.7579 1384 0.1071
1078.5171 1384 0.0003
284.2948 1386 0.0000
391.2690 1386 0.9176
473.3473 1386 0.1356
515.4129 1386 0.5473
911.5001 1386 0.0001
914.8800 1386 0.0000
1025.7579 1386 0.3881
1078.5171 1386 0.0000
391.2690 1388 0.8997
473.3473 1388 0.1193
515.4129 1388 0.4025
1025.7579 1388 0.7840
391.2690 1390 0.8800
473.3473 1390 0.1045
515.4129 1390 0.2750
1025.7579 1390 1.0117
391.2690 1392 0.8586
473.3473 1392 0.0912
515.4129 1392 0.1746
1025.7579 1392 0.9190
391.2690 1394 0.0000
473.3473 1394 0.0792
515.4129 1394 0.1030
1025.7579 1394 0.6307
391.2690 1396 0.8113
473.3473 1396 0.0685
515.4129 1396 0.0565
1025.7579 1396 0.3447
391.2690 1398 0.7858
473.3473 1398 0.0591
515.4129 1398 0.0288
1025.7579 1398 0.1563
391.2690 1400 0.7593
473.3473 1400 0.0507
515.4129 1400 0.0136
1025.7579 1400 0.0606
391.2690 1402 0.0002
473.3473 1402 0.0434
515.4129 1402 0.0060
1025.7579 1402 0.0206
391.2690 1404 0.0004
473.3473 1404 0.0369
515.4129 1404 0.0024
1025.7579 1404 0.0063
391.2690 1406 0.6749
473.3473 1406 0.0313
515.4129 1406 0.0009
687.0220 1406 0.0000
1025.7579 1406 0.0017
1030.0294 1406 0.0000
391.2690 1408 0.0017
473.3473 1408 0.0264
515.4129 1408 0.0003
687.0220 1408 0.0027
1025.7579 1408 0.0004
1030.0294 1408 0.0027
251.2006 1410 0.0000
265.2162 1410 0.9632
274.1352 1410 0.0000
391.2690 1410 0.6163
473.3473 1410 0.0222
515.4129 1410 0.0001
687.0220 1410 0.0396
1025.7579 1410 0.0000
1030.0294 1410 0.0396
251.2006 1412 0.1081
265.2162 1412 0.9632
274.1352 1412 0.0000
391.2690 1412 0.5869
473.3473 1412 0.0186
515.4129 1412 0.0000
687.0220 1412 0.2322
1030.0294 1412 0.2322
251.2006 1414 0.2549
265.2162 1414 0.9632
274.1352 1414 0.0001
391.2690 1414 0.5574
473.3473 1414 0.0155
515.4129 1414 0.0000
687.0220 1414 0.6345
1030.0294 1414 0.6345
251.2006 1416 0.1150
265.2162 1416 0.9632
274.1352 1416 0.0005
391.2690 1416 0.5282
447.3316 1416 0.0000
473.3473 1416 0.0129
515.4129 1416 0.0000
687.0220 1416 0.9237
1030.0294 1416 0.9237
251.2006 1418 0.0000
265.2162 1418 0.9632
274.1352 1418 0.0026
391.2690 1418 0.4992
447.3316 1418 0.0302
473.3473 1418 0.0107
687.0220 1418 0.8246
1030.0294 1418 0.8246
265.2162 1420 0.9632
274.1352 1420 0.0102
391.2690 1420 0.4707
447.3316 1420 0.2282
473.3473 1420 0.0088
687.0220 1420 0.5060
1030.0294 1420 0.5060
265.2162 1422 0.9632
274.1352 1422 0.0333
391.2690 1422 0.4427
447.3316 1422 0.4002
473.3473 1422 0.0072
687.0220 1422 0.2323
1030.0294 1422 0.2323
265.2162 1424 0.0000
274.1352 1424 0.0913
391.2690 1424 0.1260
447.3316 1424 0.0000
473.3473 1424 0.0059
687.0220 1424 0.0850
1030.0294 1424 0.0850
265.2162 1426 0.0330
274.1352 1426 0.2086
473.3473 1426 0.0048
687.0220 1426 0.0259
1030.0294 1426 0.0259
274.1352 1428 0.3977
447.3316 1428 0.0001
473.3473 1428 0.0039
687.0220 1428 0.0068
1030.0294 1428 0.0068
274.1352 1430 0.6319
447.3316 1430 0.0007
473.3473 1430 0.0032
687.0220 1430 0.0016
1030.0294 1430 0.0016
265.2162 1432 0.9632
274.1352 1432 0.8367
447.3316 1432 0.0043
473.3473 1432 0.0025
687.0220 1432 0.0003
850.4180 1432 0.0001
1030.0294 1432 0.0003
1062.7706 1432 0.0001
265.2162 1434 0.9632
274.1352 1434 0.9224
447.3316 1434 0.0202
473.3473 1434 0.0020
850.4180 1434 0.0175
1062.7706 1434 0.0175
265.2162 1436 0.9632
274.1352 1436 0.8464
447.3316 1436 0.0731
473.3473 1436 0.0016
850.4180 1436 0.2210
1062.7706 1436 0.2210
265.2162 1438 0.9632
274.1352 1438 0.6458
447.3316 1438 0.2047
473.3473 1438 0.0013
850.4180 1438 0.7103
1062.7706 1438 0.7103
265.2162 1440 0.9632
274.1352 1440 0.4095
447.3316 1440 0.4422
473.3473 1440 0.0010
615.4038 1440 0.0000
850.4180 1440 0.9711
1062.7706 1440 0.9711
265.2162 1442 0.9632
274.1352 1442 0.2157
447.3316 1442 0.7367
473.3473 1442 0.0008
615.4038 1442 0.0009
850.4180 1442 0.7508
1062.7706 1442 0.7508
265.2162 1444 0.9632
274.1352 1444 0.0943
447.3316 1444 0.9451
473.3473 1444 0.0006
615.4038 1444 0.0413
850.4180 1444 0.3889
1062.7706 1444 0.3889
265.2162 1446 0.9632
274.1352 1446 0.0342
447.3316 1446 0.9327
473.3473 1446 0.0005
615.4038 1446 0.3750
850.4180 1446 0.1504
1062.7706 1446 0.1504
265.2162 1448 0.9632
274.1352 1448 0.0103
447.3316 1448 0.7077
473.3473 1448 0.0004
615.4038 1448 0.7724
850.4180 1448 0.0466
1062.7706 1448 0.0466
265.2162 1450 0.9632
274.1352 1450 0.0026
447.3316 1450 0.4126
473.3473 1450 0.0003
615.4038 1450 0.4958
850.4180 1450 0.0122
1062.7706 1450 0.0122
1130.6555 1450 0.0001
257.2475 1452 0.0000
265.2162 1452 0.9632
274.1352 1452 0.0005
447.3316 1452 0.1847
473.3473 1452 0.0002
615.4038 1452 0.1093
850.4180 1452 0.0028
905.4425 1452 0.0000
1062.7706 1452 0.0028
1130.6555 1452 0.0009
257.2475 1454 0.0041
265.2162 1454 0.9632
274.1352 1454 0.0001
447.3316 1454 0.0635
473.3473 1454 0.0002
615.4038 1454 0.0060
850.4180 1454 0.0006
905.4425 1454 0.0004
1062.7706 1454 0.0006
1130.6555 1454 0.0084
257.2475 1456 0.2153
265.2162 1456 0.9632
274.1352 1456 0.0000
447.3316 1456 0.0167
473.3473 1456 0.0001
615.4038 1456 0.0001
850.4180 1456 0.0001
905.4425 1456 0.0027
1062.7706 1456 0.0001
1130.6555 1456 0.0504
257.2475 1458 0.6273
265.2162 1458 0.9632
274.1352 1458 0.0000
447.3316 1458 0.0034
473.3473 1458 0.0001
615.4038 1458 0.0000
850.4180 1458 0.0000
905.4425 1458 0.0149
1062.7706 1458 0.0000
1130.6555 1458 0.1942
257.2475 1460 0.4527
265.2162 1460 0.9632
447.3316 1460 0.0005
473.3473 1460 0.0001
905.4425 1460 0.0641
1130.6555 1460 0.4926
265.2162 1462 0.9632
447.3316 1462 0.0001
473.3473 1462 0.0001
905.4425 1462 0.2073
1130.6555 1462 0.8340
447.3316 1464 0.0000
473.3473 1464 0.0000
905.4425 1464 0.4901
1130.6555 1464 0.9504
257.2475 1466 0.0000
473.3473 1466 0.0000
905.4425 1466 0.8243
1130.6555 1466 0.7333
257.2475 1468 0.0022
265.2162 1468 0.0000
473.3473 1468 0.0000
905.4425 1468 0.9576
1130.6555 1468 0.3853
257.2475 1470 0.0126
265.2162 1470 0.0015
473.3473 1470 0.0000
905.4425 1470 0.7449
1130.6555 1470 0.1388
257.2475 1472 0.0524
265.2162 1472 0.0776
473.3473 1472 0.0000
905.4425 1472 0.3747
1130.6555 1472 0.0345
257.2475 1474 0.1641
265.2162 1474 0.5606
473.3473 1474 0.0000
905.4425 1474 0.1166
1130.6555 1474 0.0060
257.2475 1476 0.3855
265.2162 1476 0.7372
288.2533 1476 0.0000
473.3473 1476 0.0000
905.4425 1476 0.0210
952.1657 1476 0.0003
1130.6555 1476 0.0007
257.2475 1478 0.6802
265.2162 1478 0.2961
271.2632 1478 0.0000
288.2533 1478 0.0070
391.2843 1478 0.1136
473.3473 1478 0.0000
905.4425 1478 0.0020
952.1657 1478 0.0035
1130.6555 1478 0.0001
257.2475 1480 0.9012
265.2162 1480 0.0301
271.2632 1480 0.0000
288.2533 1480 0.2007
391.2843 1480 0.4760
905.4425 1480 0.0001
952.1657 1480 0.0297
999.1707 1480 0.0000
257.2475 1482 0.8947
271.2632 1482 0.0006
288.2533 1482 0.4148
391.2843 1482 0.8186
404.4018 1482 0.0000
905.4425 1482 0.0000
952.1657 1482 0.1690
999.1707 1482 0.0002
257.2475 1484 0.6643
265.2162 1484 0.0000
271.2632 1484 0.0067
288.2533 1484 0.0001
391.2843 1484 0.5985
404.4018 1484 0.0001
952.1657 1484 0.5679
999.1707 1484 0.0066
257.2475 1486 0.3677
265.2162 1486 0.0017
271.2632 1486 0.0460
288.2533 1486 0.0000
391.2843 1486 0.1662
404.4018 1486 0.0023
952.1657 1486 0.9631
999.1707 1486 0.0708
257.2475 1488 0.1514
265.2162 1488 0.0361
271.2632 1488 0.1978
391.2690 1488 0.0149
391.2843 1488 0.0156
404.4018 1488 0.0272
952.1657 1488 0.6831
999.1707 1488 0.3137
257.2475 1490 0.0462
265.2162 1490 0.3061
271.2632 1490 0.5297
391.2690 1490 0.0129
404.4018 1490 0.1533
952.1657 1490 0.1796
999.1707 1490 0.7079
257.2475 1492 0.0104
265.2162 1492 0.8686
271.2632 1492 0.8731
391.2690 1492 0.0000
404.4018 1492 0.4379
952.1657 1492 0.0165
999.1707 1492 0.9207
257.2475 1494 0.0017
265.2162 1494 0.7517
271.2632 1494 0.8726
391.2690 1494 0.0096
404.4018 1494 0.6557
952.1657 1494 0.0002
999.1707 1494 0.7475
257.2475 1496 0.0002
265.2162 1496 0.1917
271.2632 1496 0.5216
391.2690 1496 0.0083
404.4018 1496 0.5118
952.1657 1496 0.0000
999.1707 1496 0.4038
257.2475 1498 0.0000
265.2162 1498 0.0142
271.2632 1498 0.1845
391.2690 1498 0.0071
404.4018 1498 0.2003
952.1657 1498 0.0000
999.1707 1498 0.1536
257.2475 1500
265.2162 1500
271.2632 1500
391.2690 1500
404.4018 1500
999.1707 1500
